Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TimedSection,ANSWER
11,1621931495153,25/05/2021 08:31:35,1621931491326,8,25/05/2021 16:31:31,52598,4,task-qc8j,,12996949,,3916504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x731,,Military Question,4,Spreadsheet1,Spreadsheet1,8,1,1,Screen 1,Zone1,response_button_image,3108.4000000009837,null,,"pattern 2.png
",1,0,1,0,,,false,,,Question 5 - b4p2,,
12,1621931496932,25/05/2021 08:31:36,1621931493115,8,25/05/2021 16:31:33,52598,4,task-qc8j,,12996949,,3916504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x731,,Military Question,4,Spreadsheet1,Spreadsheet1,9,1,1,Screen 1,Zone1,response_button_image,1780.7100000009232,null,,pattern 3.png,1,0,1,0,,,false,,,Question 6 - b3p3,,
13,1621931500473,25/05/2021 08:31:40,1621931496697,8,25/05/2021 16:31:36,52598,4,task-qc8j,,12996949,,3916504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x731,,Military Question,4,Spreadsheet1,Spreadsheet1,10,1,1,Screen 1,Pattern,response_button_image,3574.2250000002678,null,,pattern 1.png,1,0,1,0,,,false,,,Question 7 - b1p1,,
14,1621931503652,25/05/2021 08:31:43,1621931499832,8,25/05/2021 16:31:39,52598,4,task-qc8j,,12996949,,3916504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x731,,Military Question,4,Spreadsheet1,Spreadsheet1,11,1,1,Screen 1,Zone1,response_button_image,3127.660000000091,null,,pattern 5.png,1,0,1,0,,,false,,,Question 8 - b2p5,,
15,1621931505203,25/05/2021 08:31:45,1621931501197,8,25/05/2021 16:31:41,52598,4,task-qc8j,,12996949,,3916504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x731,,Military Question,4,Spreadsheet1,Spreadsheet1,12,1,1,Screen 1,Zone1,response_button_image,1357.8149999993911,null,,pattern 3.png,1,0,1,0,,,false,,,Question 9 - b4p3,,
16,1621931506410,25/05/2021 08:31:46,1621931502559,8,25/05/2021 16:31:42,52598,4,task-qc8j,,12996949,,3916504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x731,,Military Question,4,Spreadsheet1,Spreadsheet1,13,1,1,Screen 1,Zone1,response_button_image,1352.3549999991083,null,,pattern 2.png,1,0,1,0,,,false,,,Question 10 - b3p2,,
17,1621931507515,25/05/2021 08:31:47,1621931503630,8,25/05/2021 16:31:43,52598,4,task-qc8j,,12996949,,3916504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x731,,Military Question,4,Spreadsheet1,Spreadsheet1,14,1,1,Screen 1,Zone1,response_button_image,1063.5050000000629,null,,pattern 1.png,1,0,1,0,,,false,,,Question 11 - b2p1,,
18,1621931508566,25/05/2021 08:31:48,1621931504699,8,25/05/2021 16:31:44,52598,4,task-qc8j,,12996949,,3916504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x731,,Military Question,4,Spreadsheet1,Spreadsheet1,15,1,1,Screen 1,Zone1,response_button_image,1061.3300000004529,null,,pattern 2.png,1,0,1,0,,,false,,,Question 12 - b1p2,,
19,1621931509834,25/05/2021 08:31:49,1621931505985,8,25/05/2021 16:31:45,52598,4,task-qc8j,,12996949,,3916504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x731,,Military Question,4,Spreadsheet1,Spreadsheet1,16,1,1,Screen 1,Zone1,response_button_image,1278.9700000012235,null,,pattern 4.png,1,0,1,0,,,false,,,Question 13 - b4p4,,
20,1621931511679,25/05/2021 08:31:51,1621931507834,8,25/05/2021 16:31:47,52598,4,task-qc8j,,12996949,,3916504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x731,,Military Question,4,Spreadsheet1,Spreadsheet1,17,1,1,Screen 1,Zone1,response_button_image,1841.8050000000221,null,,pattern 4.png,1,0,1,0,,,false,,,Question 14 - b1p4,,
21,1621931512876,25/05/2021 08:31:52,1621931509038,8,25/05/2021 16:31:49,52598,4,task-qc8j,,12996949,,3916504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x731,,Military Question,4,Spreadsheet1,Spreadsheet1,18,1,1,Screen 1,Zone1,response_button_image,1196.8999999990046,null,,pattern 4.png,1,0,1,0,,,false,,,Question 15 - b2p4,,
22,1621931516009,25/05/2021 08:31:56,1621931512156,8,25/05/2021 16:31:52,52598,4,task-qc8j,,12996949,,3916504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x731,,Military Question,4,Spreadsheet1,Spreadsheet1,19,1,1,Screen 1,Zone1,response_button_image,3110.9999999989523,null,,pattern 5.png,1,0,1,0,,,false,,,Question 16 - b3p5,,
23,1621931517084,25/05/2021 08:31:57,1621931513244,8,25/05/2021 16:31:53,52598,4,task-qc8j,,12996949,,3916504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x731,,Military Question,4,Spreadsheet1,Spreadsheet1,20,1,1,Screen 1,Zone1,response_button_image,1079.955000001064,null,,pattern 3.png,1,0,1,0,,,false,,,Question 17 - b2p3,,
24,1621931520538,25/05/2021 08:32:00,1621931516693,8,25/05/2021 16:31:56,52598,4,task-qc8j,,12996949,,3916504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x731,,Military Question,4,Spreadsheet1,Spreadsheet1,21,1,1,Screen 1,Zone1,response_button_image,3442.0950000003504,null,,pattern 5.png,1,0,1,0,,,false,,,Question 18 - b4p5,,
25,1621931521683,25/05/2021 08:32:01,1621931517845,8,25/05/2021 16:31:57,52598,4,task-qc8j,,12996949,,3916504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x731,,Military Question,4,Spreadsheet1,Spreadsheet1,22,1,1,Screen 1,Zone1,response_button_image,1139.100000000326,null,,pattern 1.png,1,0,1,0,,,false,,,Question 19 - b3p1,,
26,1621931522479,25/05/2021 08:32:02,1621931518680,8,25/05/2021 16:31:58,52598,4,task-qc8j,,12996949,,3916504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x731,,Military Question,4,Spreadsheet1,Spreadsheet1,23,1,1,Screen 1,Zone1,response_button_image,830.1250000004075,null,,pattern 3.png,1,0,1,0,,,false,,,Question 20 - b1p3,,
27,1621931526835,25/05/2021 08:32:06,1621931523014,8,25/05/2021 16:32:03,52598,4,task-qc8j,,12996949,,3916504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x731,,Military Question,4,Spreadsheet1,Spreadsheet1,24,1,1,Screen 1,advancementZone,response_button_text,4329.544999998674,null,,Click here for end,1,0,1,0,,,false,,,Ending,,
28,1621931527245,25/05/2021 08:32:07,1621931523016,8,25/05/2021 16:32:03,52598,4,task-qc8j,,12996949,,3916504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x731,,Military Question,4,Spreadsheet1,,,END TASK,,,,,223338,,,,,0,1,0,,,,,,,,
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
