Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TimedSection,ANSWER
11,1621870991076,24/05/2021 15:43:11,1621870991203,8,24/05/2021 23:43:11,52598,4,task-qc8j,,12966454,,3909845,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.66,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,8,1,1,Screen 1,Zone1,response_button_image,6566.160000002128,null,,"pattern 2.png
",1,0,1,0,,,false,,,Question 5 - b4p2,,
12,1621870993877,24/05/2021 15:43:13,1621870994010,8,24/05/2021 23:43:14,52598,4,task-qc8j,,12966454,,3909845,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.66,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,9,1,1,Screen 1,Zone1,response_button_image,2793.5300000026473,null,,pattern 3.png,1,0,1,0,,,false,,,Question 6 - b3p3,,
13,1621870998253,24/05/2021 15:43:18,1621870998389,8,24/05/2021 23:43:18,52598,4,task-qc8j,,12966454,,3909845,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.66,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,10,1,1,Screen 1,Pattern,response_button_image,4361.01499999495,null,,pattern 1.png,1,0,1,0,,,false,,,Question 7 - b1p1,,
14,1621870999722,24/05/2021 15:43:19,1621870999855,8,24/05/2021 23:43:19,52598,4,task-qc8j,,12966454,,3909845,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.66,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,11,1,1,Screen 1,Zone1,response_button_image,1445.755000000645,null,,pattern 5.png,1,0,1,0,,,false,,,Question 8 - b2p5,,
15,1621871002104,24/05/2021 15:43:22,1621871001878,8,24/05/2021 23:43:21,52598,4,task-qc8j,,12966454,,3909845,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.66,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,12,1,1,Screen 1,Zone1,response_button_image,2003.0599999954575,null,,pattern 3.png,1,0,1,0,,,false,,,Question 9 - b4p3,,
16,1621871003175,24/05/2021 15:43:23,1621871003304,8,24/05/2021 23:43:23,52598,4,task-qc8j,,12966454,,3909845,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.66,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,13,1,1,Screen 1,Zone1,response_button_image,1416.8599999975413,null,,pattern 2.png,1,0,1,0,,,false,,,Question 10 - b3p2,,
17,1621871004239,24/05/2021 15:43:24,1621871004374,8,24/05/2021 23:43:24,52598,4,task-qc8j,,12966454,,3909845,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.66,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,14,1,1,Screen 1,Zone1,response_button_image,1047.3950000014156,null,,pattern 1.png,1,0,1,0,,,false,,,Question 11 - b2p1,,
18,1621871005132,24/05/2021 15:43:25,1621871005263,8,24/05/2021 23:43:25,52598,4,task-qc8j,,12966454,,3909845,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.66,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,15,1,1,Screen 1,Zone1,response_button_image,871.1600000024191,null,,pattern 2.png,1,0,1,0,,,false,,,Question 12 - b1p2,,
19,1621871011409,24/05/2021 15:43:31,1621871011018,8,24/05/2021 23:43:31,52598,4,task-qc8j,,12966454,,3909845,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.66,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,16,1,1,Screen 1,Zone1,response_button_image,5742.33500000264,null,,pattern 4.png,1,0,1,0,,,false,,,Question 13 - b4p4,,
20,1621871011736,24/05/2021 15:43:31,1621871011839,8,24/05/2021 23:43:31,52598,4,task-qc8j,,12966454,,3909845,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.66,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,17,1,1,Screen 1,Zone1,response_button_image,788.6199999993551,null,,pattern 4.png,1,0,1,0,,,false,,,Question 14 - b1p4,,
21,1621871012893,24/05/2021 15:43:32,1621871013017,8,24/05/2021 23:43:33,52598,4,task-qc8j,,12966454,,3909845,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.66,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,18,1,1,Screen 1,Zone1,response_button_image,1156.8049999987124,null,,pattern 4.png,1,0,1,0,,,false,,,Question 15 - b2p4,,
22,1621871015946,24/05/2021 15:43:35,1621871016074,8,24/05/2021 23:43:36,52598,4,task-qc8j,,12966454,,3909845,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.66,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,19,1,1,Screen 1,Zone1,response_button_image,3045.689999999013,null,,pattern 5.png,1,0,1,0,,,false,,,Question 16 - b3p5,,
23,1621871017056,24/05/2021 15:43:37,1621871017173,8,24/05/2021 23:43:37,52598,4,task-qc8j,,12966454,,3909845,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.66,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,20,1,1,Screen 1,Zone1,response_button_image,1087.3249999931431,null,,pattern 3.png,1,0,1,0,,,false,,,Question 17 - b2p3,,
24,1621871020025,24/05/2021 15:43:40,1621871020147,8,24/05/2021 23:43:40,52598,4,task-qc8j,,12966454,,3909845,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.66,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,21,1,1,Screen 1,Zone1,response_button_image,2959.5849999968777,null,,pattern 5.png,1,0,1,0,,,false,,,Question 18 - b4p5,,
25,1621871021399,24/05/2021 15:43:41,1621871021008,8,24/05/2021 23:43:41,52598,4,task-qc8j,,12966454,,3909845,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.66,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,22,1,1,Screen 1,Zone1,response_button_image,833.7350000001607,null,,pattern 1.png,1,0,1,0,,,false,,,Question 19 - b3p1,,
26,1621871021810,24/05/2021 15:43:41,1621871021946,8,24/05/2021 23:43:41,52598,4,task-qc8j,,12966454,,3909845,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.66,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,23,1,1,Screen 1,Zone1,response_button_image,926.789999997709,null,,pattern 3.png,1,0,1,0,,,false,,,Question 20 - b1p3,,
27,1621871027075,24/05/2021 15:43:47,1621871027200,8,24/05/2021 23:43:47,52598,4,task-qc8j,,12966454,,3909845,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.66,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,24,1,1,Screen 1,advancementZone,response_button_text,5246.350000001257,null,,Click here for end,1,0,1,0,,,false,,,Ending,,
28,1621871027466,24/05/2021 15:43:47,1621871027207,8,24/05/2021 23:43:47,52598,4,task-qc8j,,12966454,,3909845,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.66,1536x864,1536x754,,Military Question,4,Spreadsheet1,,,END TASK,,,,,112208,,,,,0,1,0,,,,,,,,
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
