Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TimedSection,ANSWER
11,1621959366398,25/05/2021 16:16:06,1621959366320,8,26/05/2021 00:16:06,52598,4,task-qc8j,,13015179,,3922047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x760,,Military Question,4,Spreadsheet1,Spreadsheet1,8,1,1,Screen 1,Zone1,response_button_image,1184.2649999998685,null,,"pattern 2.png
",1,0,1,0,,,false,,,Question 5 - b4p2,,
12,1621959367524,25/05/2021 16:16:07,1621959367436,8,26/05/2021 00:16:07,52598,4,task-qc8j,,13015179,,3922047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x760,,Military Question,4,Spreadsheet1,Spreadsheet1,9,1,1,Screen 1,Zone1,response_button_image,1096.1549999992712,null,,pattern 3.png,1,0,1,0,,,false,,,Question 6 - b3p3,,
13,1621959370084,25/05/2021 16:16:10,1621959370009,8,26/05/2021 00:16:10,52598,4,task-qc8j,,13015179,,3922047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x760,,Military Question,4,Spreadsheet1,Spreadsheet1,10,1,1,Screen 1,Pattern,response_button_image,2553.750000000946,null,,pattern 1.png,1,0,1,0,,,false,,,Question 7 - b1p1,,
14,1621959370945,25/05/2021 16:16:10,1621959370863,8,26/05/2021 00:16:10,52598,4,task-qc8j,,13015179,,3922047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x760,,Military Question,4,Spreadsheet1,Spreadsheet1,11,1,1,Screen 1,Zone1,response_button_image,831.9549999996525,null,,pattern 5.png,1,0,1,0,,,false,,,Question 8 - b2p5,,
15,1621959372190,25/05/2021 16:16:12,1621959372104,8,26/05/2021 00:16:12,52598,4,task-qc8j,,13015179,,3922047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x760,,Military Question,4,Spreadsheet1,Spreadsheet1,12,1,1,Screen 1,Zone1,response_button_image,1214.2249999997148,null,,pattern 3.png,1,0,1,0,,,false,,,Question 9 - b4p3,,
16,1621959372883,25/05/2021 16:16:12,1621959372774,8,26/05/2021 00:16:12,52598,4,task-qc8j,,13015179,,3922047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x760,,Military Question,4,Spreadsheet1,Spreadsheet1,13,1,1,Screen 1,Zone1,response_button_image,649.8449999999139,null,,pattern 2.png,1,0,1,0,,,false,,,Question 10 - b3p2,,
17,1621959373939,25/05/2021 16:16:13,1621959373856,8,26/05/2021 00:16:13,52598,4,task-qc8j,,13015179,,3922047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x760,,Military Question,4,Spreadsheet1,Spreadsheet1,14,1,1,Screen 1,Zone1,response_button_image,1065.5650000007881,null,,pattern 1.png,1,0,1,0,,,false,,,Question 11 - b2p1,,
18,1621959374717,25/05/2021 16:16:14,1621959374630,8,26/05/2021 00:16:14,52598,4,task-qc8j,,13015179,,3922047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x760,,Military Question,4,Spreadsheet1,Spreadsheet1,15,1,1,Screen 1,Zone1,response_button_image,756.8100000007689,null,,pattern 2.png,1,0,1,0,,,false,,,Question 12 - b1p2,,
19,1621959375744,25/05/2021 16:16:15,1621959375664,8,26/05/2021 00:16:15,52598,4,task-qc8j,,13015179,,3922047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x760,,Military Question,4,Spreadsheet1,Spreadsheet1,16,1,1,Screen 1,Zone1,response_button_image,1014.9999999994179,null,,pattern 4.png,1,0,1,0,,,false,,,Question 13 - b4p4,,
20,1621959376821,25/05/2021 16:16:16,1621959376740,8,26/05/2021 00:16:16,52598,4,task-qc8j,,13015179,,3922047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x760,,Military Question,4,Spreadsheet1,Spreadsheet1,17,1,1,Screen 1,Zone1,response_button_image,1060.059999999794,null,,pattern 4.png,1,0,1,0,,,false,,,Question 14 - b1p4,,
21,1621959378830,25/05/2021 16:16:18,1621959378753,8,26/05/2021 00:16:18,52598,4,task-qc8j,,13015179,,3922047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x760,,Military Question,4,Spreadsheet1,Spreadsheet1,18,1,1,Screen 1,Zone1,response_button_image,1996.564999999464,null,,pattern 4.png,1,0,1,0,,,false,,,Question 15 - b2p4,,
22,1621959381642,25/05/2021 16:16:21,1621959381557,8,26/05/2021 00:16:21,52598,4,task-qc8j,,13015179,,3922047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x760,,Military Question,4,Spreadsheet1,Spreadsheet1,19,1,1,Screen 1,Zone1,response_button_image,2787.4049999991257,null,,pattern 5.png,1,0,1,0,,,false,,,Question 16 - b3p5,,
23,1621959383149,25/05/2021 16:16:23,1621959383069,8,26/05/2021 00:16:23,52598,4,task-qc8j,,13015179,,3922047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x760,,Military Question,4,Spreadsheet1,Spreadsheet1,20,1,1,Screen 1,Zone1,response_button_image,1494.7749999992084,null,,pattern 3.png,1,0,1,0,,,false,,,Question 17 - b2p3,,
24,1621959384490,25/05/2021 16:16:24,1621959384410,8,26/05/2021 00:16:24,52598,4,task-qc8j,,13015179,,3922047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x760,,Military Question,4,Spreadsheet1,Spreadsheet1,21,1,1,Screen 1,Zone1,response_button_image,1324.430000000575,null,,pattern 5.png,1,0,1,0,,,false,,,Question 18 - b4p5,,
25,1621959385833,25/05/2021 16:16:25,1621959385746,8,26/05/2021 00:16:25,52598,4,task-qc8j,,13015179,,3922047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x760,,Military Question,4,Spreadsheet1,Spreadsheet1,22,1,1,Screen 1,Zone1,response_button_image,1317.3449999994773,null,,pattern 1.png,1,0,1,0,,,false,,,Question 19 - b3p1,,
26,1621959386699,25/05/2021 16:16:26,1621959386615,8,26/05/2021 00:16:26,52598,4,task-qc8j,,13015179,,3922047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x760,,Military Question,4,Spreadsheet1,Spreadsheet1,23,1,1,Screen 1,Zone1,response_button_image,857.0350000009057,null,,pattern 3.png,1,0,1,0,,,false,,,Question 20 - b1p3,,
27,1621959390464,25/05/2021 16:16:30,1621959390387,8,26/05/2021 00:16:30,52598,4,task-qc8j,,13015179,,3922047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x760,,Military Question,4,Spreadsheet1,Spreadsheet1,24,1,1,Screen 1,advancementZone,response_button_text,3760.4300000002695,null,,Click here for end,1,0,1,0,,,false,,,Ending,,
28,1621959390698,25/05/2021 16:16:30,1621959390392,8,26/05/2021 00:16:30,52598,4,task-qc8j,,13015179,,3922047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x760,,Military Question,4,Spreadsheet1,,,END TASK,,,,,79275,,,,,0,1,0,,,,,,,,
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
