Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TimedSection,ANSWER
12,1621692452509,22/05/2021 14:07:32,1621692452502,8,22/05/2021 22:07:32,52598,4,task-qc8j,,12906095,,3897077,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,9,1,1,Screen 1,Zone1,response_button_image,1876.9099999999453,null,,pattern 3.png,1,0,1,0,,,false,,,Question 6 - b3p3,,
13,1621692456076,22/05/2021 14:07:36,1621692456056,8,22/05/2021 22:07:36,52598,4,task-qc8j,,12906095,,3897077,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,10,1,1,Screen 1,Pattern,response_button_image,3535.5500000005122,null,,pattern 1.png,1,0,1,0,,,false,,,Question 7 - b1p1,,
14,1621692457178,22/05/2021 14:07:37,1621692457181,8,22/05/2021 22:07:37,52598,4,task-qc8j,,12906095,,3897077,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,11,1,1,Screen 1,Zone1,response_button_image,1102.584999999628,null,,pattern 5.png,1,0,1,0,,,false,,,Question 8 - b2p5,,
15,1621692458913,22/05/2021 14:07:38,1621692458866,8,22/05/2021 22:07:38,52598,4,task-qc8j,,12906095,,3897077,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,12,1,1,Screen 1,Zone1,response_button_image,1665.1950000005018,null,,pattern 3.png,1,0,1,0,,,false,,,Question 9 - b4p3,,
16,1621692459604,22/05/2021 14:07:39,1621692459600,8,22/05/2021 22:07:39,52598,4,task-qc8j,,12906095,,3897077,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,13,1,1,Screen 1,Zone1,response_button_image,718.3949999998731,null,,pattern 2.png,1,0,1,0,,,false,,,Question 10 - b3p2,,
17,1621692460772,22/05/2021 14:07:40,1621692460767,8,22/05/2021 22:07:40,52598,4,task-qc8j,,12906095,,3897077,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,14,1,1,Screen 1,Zone1,response_button_image,1148.8899999994755,null,,pattern 1.png,1,0,1,0,,,false,,,Question 11 - b2p1,,
18,1621692461716,22/05/2021 14:07:41,1621692461708,8,22/05/2021 22:07:41,52598,4,task-qc8j,,12906095,,3897077,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,15,1,1,Screen 1,Zone1,response_button_image,925.234999999695,null,,pattern 2.png,1,0,1,0,,,false,,,Question 12 - b1p2,,
19,1621692464046,22/05/2021 14:07:44,1621692464016,8,22/05/2021 22:07:44,52598,4,task-qc8j,,12906095,,3897077,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,16,1,1,Screen 1,Zone1,response_button_image,2291.0699999993085,null,,pattern 4.png,1,0,1,0,,,false,,,Question 13 - b4p4,,
20,1621692465383,22/05/2021 14:07:45,1621692465366,8,22/05/2021 22:07:45,52598,4,task-qc8j,,12906095,,3897077,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,17,1,1,Screen 1,Zone1,response_button_image,1334.4749999996566,null,,pattern 4.png,1,0,1,0,,,false,,,Question 14 - b1p4,,
21,1621692466829,22/05/2021 14:07:46,1621692466825,8,22/05/2021 22:07:46,52598,4,task-qc8j,,12906095,,3897077,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,18,1,1,Screen 1,Zone1,response_button_image,1444.0699999995559,null,,pattern 4.png,1,0,1,0,,,false,,,Question 15 - b2p4,,
22,1621692470093,22/05/2021 14:07:50,1621692470075,8,22/05/2021 22:07:50,52598,4,task-qc8j,,12906095,,3897077,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,19,1,1,Screen 1,Zone1,response_button_image,3231.3299999996234,null,,pattern 5.png,1,0,1,0,,,false,,,Question 16 - b3p5,,
23,1621692471624,22/05/2021 14:07:51,1621692471616,8,22/05/2021 22:07:51,52598,4,task-qc8j,,12906095,,3897077,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,20,1,1,Screen 1,Zone1,response_button_image,1524.8150000006717,null,,pattern 3.png,1,0,1,0,,,false,,,Question 17 - b2p3,,
24,1621692474282,22/05/2021 14:07:54,1621692474281,8,22/05/2021 22:07:54,52598,4,task-qc8j,,12906095,,3897077,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,21,1,1,Screen 1,Zone1,response_button_image,2649.13499999966,null,,pattern 5.png,1,0,1,0,,,false,,,Question 18 - b4p5,,
25,1621692477313,22/05/2021 14:07:57,1621692477283,8,22/05/2021 22:07:57,52598,4,task-qc8j,,12906095,,3897077,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,22,1,1,Screen 1,Zone1,response_button_image,2967.450000000099,null,,pattern 1.png,1,0,1,0,,,false,,,Question 19 - b3p1,,
26,1621692479062,22/05/2021 14:07:59,1621692479045,8,22/05/2021 22:07:59,52598,4,task-qc8j,,12906095,,3897077,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,23,1,1,Screen 1,Zone1,response_button_image,1749.9199999992998,null,,pattern 3.png,1,0,1,0,,,false,,,Question 20 - b1p3,,
27,1621692481396,22/05/2021 14:08:01,1621692481387,8,22/05/2021 22:08:01,52598,4,task-qc8j,,12906095,,3897077,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,24,1,1,Screen 1,advancementZone,response_button_text,2330.0650000001187,null,,Click here for end,1,0,1,0,,,false,,,Ending,,
28,1621692481653,22/05/2021 14:08:01,1621692481391,8,22/05/2021 22:08:01,52598,4,task-qc8j,,12906095,,3897077,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,,,END TASK,,,,,124802,,,,,0,1,0,,,,,,,,
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
