Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TimedSection,ANSWER
11,1621774159444,23/05/2021 12:49:19,1621774159785,8,23/05/2021 20:49:19,52598,4,task-qc8j,,12923817,,3900403,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x648,,Military Question,4,Spreadsheet1,Spreadsheet1,8,1,1,Screen 1,Zone1,response_button_image,2151.740000001155,null,,"pattern 2.png
",1,0,1,0,,,false,,,Question 5 - b4p2,,
12,1621774161012,23/05/2021 12:49:21,1621774161370,8,23/05/2021 20:49:21,52598,4,task-qc8j,,12923817,,3900403,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x648,,Military Question,4,Spreadsheet1,Spreadsheet1,9,1,1,Screen 1,Zone1,response_button_image,1576.0349999909522,null,,pattern 3.png,1,0,1,0,,,false,,,Question 6 - b3p3,,
13,1621774162115,23/05/2021 12:49:22,1621774162490,8,23/05/2021 20:49:22,52598,4,task-qc8j,,12923817,,3900403,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x648,,Military Question,4,Spreadsheet1,Spreadsheet1,10,1,1,Screen 1,Pattern,response_button_image,1111.3900000054855,null,,pattern 1.png,1,0,1,0,,,false,,,Question 7 - b1p1,,
14,1621774163177,23/05/2021 12:49:23,1621774163562,8,23/05/2021 20:49:23,52598,4,task-qc8j,,12923817,,3900403,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x648,,Military Question,4,Spreadsheet1,Spreadsheet1,11,1,1,Screen 1,Zone1,response_button_image,1062.7999999996973,null,,pattern 5.png,1,0,1,0,,,false,,,Question 8 - b2p5,,
15,1621774164745,23/05/2021 12:49:24,1621774165104,8,23/05/2021 20:49:25,52598,4,task-qc8j,,12923817,,3900403,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x648,,Military Question,4,Spreadsheet1,Spreadsheet1,12,1,1,Screen 1,Zone1,response_button_image,1533.7299999955576,null,,pattern 3.png,1,0,1,0,,,false,,,Question 9 - b4p3,,
16,1621774165800,23/05/2021 12:49:25,1621774166124,8,23/05/2021 20:49:26,52598,4,task-qc8j,,12923817,,3900403,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x648,,Military Question,4,Spreadsheet1,Spreadsheet1,13,1,1,Screen 1,Zone1,response_button_image,1009.5599999913247,null,,pattern 2.png,1,0,1,0,,,false,,,Question 10 - b3p2,,
17,1621774167151,23/05/2021 12:49:27,1621774167334,8,23/05/2021 20:49:27,52598,4,task-qc8j,,12923817,,3900403,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x648,,Military Question,4,Spreadsheet1,Spreadsheet1,14,1,1,Screen 1,Zone1,response_button_image,1202.129999990575,null,,pattern 1.png,1,0,1,0,,,false,,,Question 11 - b2p1,,
18,1621774167917,23/05/2021 12:49:27,1621774168303,8,23/05/2021 20:49:28,52598,4,task-qc8j,,12923817,,3900403,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x648,,Military Question,4,Spreadsheet1,Spreadsheet1,15,1,1,Screen 1,Zone1,response_button_image,958.729999998468,null,,pattern 2.png,1,0,1,0,,,false,,,Question 12 - b1p2,,
19,1621774169183,23/05/2021 12:49:29,1621774169538,8,23/05/2021 20:49:29,52598,4,task-qc8j,,12923817,,3900403,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x648,,Military Question,4,Spreadsheet1,Spreadsheet1,16,1,1,Screen 1,Zone1,response_button_image,1225.9500000072876,null,,pattern 4.png,1,0,1,0,,,false,,,Question 13 - b4p4,,
20,1621774169903,23/05/2021 12:49:29,1621774170266,8,23/05/2021 20:49:30,52598,4,task-qc8j,,12923817,,3900403,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x648,,Military Question,4,Spreadsheet1,Spreadsheet1,17,1,1,Screen 1,Zone1,response_button_image,720.2799999940908,null,,pattern 4.png,1,0,1,0,,,false,,,Question 14 - b1p4,,
21,1621774173576,23/05/2021 12:49:33,1621774173717,8,23/05/2021 20:49:33,52598,4,task-qc8j,,12923817,,3900403,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x648,,Military Question,4,Spreadsheet1,Spreadsheet1,18,1,1,Screen 1,Zone1,response_button_image,3444.709999996121,null,,pattern 4.png,1,0,1,0,,,false,,,Question 15 - b2p4,,
22,1621774175156,23/05/2021 12:49:35,1621774175529,8,23/05/2021 20:49:35,52598,4,task-qc8j,,12923817,,3900403,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x648,,Military Question,4,Spreadsheet1,Spreadsheet1,19,1,1,Screen 1,Zone1,response_button_image,1804.3699999980163,null,,pattern 5.png,1,0,1,0,,,false,,,Question 16 - b3p5,,
23,1621774176951,23/05/2021 12:49:36,1621774177270,8,23/05/2021 20:49:37,52598,4,task-qc8j,,12923817,,3900403,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x648,,Military Question,4,Spreadsheet1,Spreadsheet1,20,1,1,Screen 1,Zone1,response_button_image,1733.1350000022212,null,,pattern 3.png,1,0,1,0,,,false,,,Question 17 - b2p3,,
24,1621774183861,23/05/2021 12:49:43,1621774183205,8,23/05/2021 20:49:43,52598,4,task-qc8j,,12923817,,3900403,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x648,,Military Question,4,Spreadsheet1,Spreadsheet1,21,1,1,Screen 1,Zone1,response_button_image,5927.630000005593,null,,pattern 5.png,1,0,1,0,,,false,,,Question 18 - b4p5,,
25,1621774184549,23/05/2021 12:49:44,1621774184265,8,23/05/2021 20:49:44,52598,4,task-qc8j,,12923817,,3900403,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x648,,Military Question,4,Spreadsheet1,Spreadsheet1,22,1,1,Screen 1,Zone1,response_button_image,1039.75999999966,null,,pattern 1.png,1,0,1,0,,,false,,,Question 19 - b3p1,,
26,1621774185192,23/05/2021 12:49:45,1621774185465,8,23/05/2021 20:49:45,52598,4,task-qc8j,,12923817,,3900403,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x648,,Military Question,4,Spreadsheet1,Spreadsheet1,23,1,1,Screen 1,Zone1,response_button_image,1195.2799999999115,null,,pattern 3.png,1,0,1,0,,,false,,,Question 20 - b1p3,,
27,1621774191441,23/05/2021 12:49:51,1621774190288,8,23/05/2021 20:49:50,52598,4,task-qc8j,,12923817,,3900403,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x648,,Military Question,4,Spreadsheet1,Spreadsheet1,24,1,1,Screen 1,advancementZone,response_button_text,4818.935000002966,null,,Click here for end,1,0,1,0,,,false,,,Ending,,
28,1621774192088,23/05/2021 12:49:52,1621774190291,8,23/05/2021 20:49:50,52598,4,task-qc8j,,12923817,,3900403,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x648,,Military Question,4,Spreadsheet1,,,END TASK,,,,,104670,,,,,0,1,0,,,,,,,,
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
