Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TimedSection,ANSWER
11,1621692828583,22/05/2021 14:13:48,1621692830085,8,22/05/2021 22:13:50,52598,4,task-qc8j,,12906196,,3897092,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,8,1,1,Screen 1,Zone1,response_button_image,2877.3800000053598,null,,"pattern 2.png
",1,0,1,0,,,false,,,Question 5 - b4p2,,
12,1621692829994,22/05/2021 14:13:49,1621692831505,8,22/05/2021 22:13:51,52598,4,task-qc8j,,12906196,,3897092,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,9,1,1,Screen 1,Zone1,response_button_image,1400.4449999920325,null,,pattern 3.png,1,0,1,0,,,false,,,Question 6 - b3p3,,
13,1621692833086,22/05/2021 14:13:53,1621692834598,8,22/05/2021 22:13:54,52598,4,task-qc8j,,12906196,,3897092,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,10,1,1,Screen 1,Pattern,response_button_image,3076.0900000022957,null,,pattern 1.png,1,0,1,0,,,false,,,Question 7 - b1p1,,
14,1621692834355,22/05/2021 14:13:54,1621692835867,8,22/05/2021 22:13:55,52598,4,task-qc8j,,12906196,,3897092,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,11,1,1,Screen 1,Zone1,response_button_image,1248.2100000052014,null,,pattern 5.png,1,0,1,0,,,false,,,Question 8 - b2p5,,
15,1621692835510,22/05/2021 14:13:55,1621692837014,8,22/05/2021 22:13:57,52598,4,task-qc8j,,12906196,,3897092,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,12,1,1,Screen 1,Zone1,response_button_image,1130.234999989625,null,,pattern 3.png,1,0,1,0,,,false,,,Question 9 - b4p3,,
16,1621692836230,22/05/2021 14:13:56,1621692837738,8,22/05/2021 22:13:57,52598,4,task-qc8j,,12906196,,3897092,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,13,1,1,Screen 1,Zone1,response_button_image,707.8000000037719,null,,pattern 2.png,1,0,1,0,,,false,,,Question 10 - b3p2,,
17,1621692837105,22/05/2021 14:13:57,1621692838614,8,22/05/2021 22:13:58,52598,4,task-qc8j,,12906196,,3897092,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,14,1,1,Screen 1,Zone1,response_button_image,855.1000000006752,null,,pattern 1.png,1,0,1,0,,,false,,,Question 11 - b2p1,,
18,1621692837795,22/05/2021 14:13:57,1621692839294,8,22/05/2021 22:13:59,52598,4,task-qc8j,,12906196,,3897092,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,15,1,1,Screen 1,Zone1,response_button_image,662.1900000027381,null,,pattern 2.png,1,0,1,0,,,false,,,Question 12 - b1p2,,
19,1621692838843,22/05/2021 14:13:58,1621692840350,8,22/05/2021 22:14:00,52598,4,task-qc8j,,12906196,,3897092,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,16,1,1,Screen 1,Zone1,response_button_image,1032.374999995227,null,,pattern 4.png,1,0,1,0,,,false,,,Question 13 - b4p4,,
20,1621692839453,22/05/2021 14:13:59,1621692840957,8,22/05/2021 22:14:00,52598,4,task-qc8j,,12906196,,3897092,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,17,1,1,Screen 1,Zone1,response_button_image,591.1049999995157,null,,pattern 4.png,1,0,1,0,,,false,,,Question 14 - b1p4,,
21,1621692843742,22/05/2021 14:14:03,1621692845249,8,22/05/2021 22:14:05,52598,4,task-qc8j,,12906196,,3897092,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,18,1,1,Screen 1,Zone1,response_button_image,4274.310000007972,null,,pattern 4.png,1,0,1,0,,,false,,,Question 15 - b2p4,,
22,1621692853621,22/05/2021 14:14:13,1621692855123,8,22/05/2021 22:14:15,52598,4,task-qc8j,,12906196,,3897092,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,19,1,1,Screen 1,Zone1,response_button_image,9858.334999997169,null,,pattern 5.png,1,0,1,0,,,false,,,Question 16 - b3p5,,
23,1621692854661,22/05/2021 14:14:14,1621692856174,8,22/05/2021 22:14:16,52598,4,task-qc8j,,12906196,,3897092,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,20,1,1,Screen 1,Zone1,response_button_image,1030.19000000495,null,,pattern 3.png,1,0,1,0,,,false,,,Question 17 - b2p3,,
24,1621692858467,22/05/2021 14:14:18,1621692859960,8,22/05/2021 22:14:19,52598,4,task-qc8j,,12906196,,3897092,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,21,1,1,Screen 1,Zone1,response_button_image,3770.504999993136,null,,pattern 5.png,1,0,1,0,,,false,,,Question 18 - b4p5,,
25,1621692860091,22/05/2021 14:14:20,1621692861596,8,22/05/2021 22:14:21,52598,4,task-qc8j,,12906196,,3897092,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,22,1,1,Screen 1,Zone1,response_button_image,1606.4150000020163,null,,pattern 1.png,1,0,1,0,,,false,,,Question 19 - b3p1,,
26,1621692860858,22/05/2021 14:14:20,1621692862373,8,22/05/2021 22:14:22,52598,4,task-qc8j,,12906196,,3897092,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,23,1,1,Screen 1,Zone1,response_button_image,764.1749999893364,null,,pattern 3.png,1,0,1,0,,,false,,,Question 20 - b1p3,,
27,1621692864115,22/05/2021 14:14:24,1621692865626,8,22/05/2021 22:14:25,52598,4,task-qc8j,,12906196,,3897092,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Military Question,4,Spreadsheet1,Spreadsheet1,24,1,1,Screen 1,advancementZone,response_button_text,3240.9849999967264,null,,Click here for end,1,0,1,0,,,false,,,Ending,,
28,1621692864337,22/05/2021 14:14:24,1621692865631,8,22/05/2021 22:14:25,52598,4,task-qc8j,,12906196,,3897092,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Military Question,4,Spreadsheet1,,,END TASK,,,,,192890,,,,,0,1,0,,,,,,,,
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
