Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TimedSection,ANSWER
11,1621691231549,22/05/2021 13:47:11,1621691230195,8,22/05/2021 21:47:10,52598,4,task-qc8j,,12905678,,3897001,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,8,1,1,Screen 1,Zone1,response_button_image,1287.819999968633,null,,"pattern 2.png
",1,0,1,0,,,false,,,Question 5 - b4p2,,
12,1621691232693,22/05/2021 13:47:12,1621691231339,8,22/05/2021 21:47:11,52598,4,task-qc8j,,12905678,,3897001,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,9,1,1,Screen 1,Zone1,response_button_image,1133.5950000211596,null,,pattern 3.png,1,0,1,0,,,false,,,Question 6 - b3p3,,
13,1621691235536,22/05/2021 13:47:15,1621691234175,8,22/05/2021 21:47:14,52598,4,task-qc8j,,12905678,,3897001,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,10,1,1,Screen 1,Pattern,response_button_image,2826.894999947399,null,,pattern 1.png,1,0,1,0,,,false,,,Question 7 - b1p1,,
14,1621691238199,22/05/2021 13:47:18,1621691236847,8,22/05/2021 21:47:16,52598,4,task-qc8j,,12905678,,3897001,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,11,1,1,Screen 1,Zone1,response_button_image,2663.2799999788404,null,,pattern 5.png,1,0,1,0,,,false,,,Question 8 - b2p5,,
15,1621691239723,22/05/2021 13:47:19,1621691238055,8,22/05/2021 21:47:18,52598,4,task-qc8j,,12905678,,3897001,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,12,1,1,Screen 1,Zone1,response_button_image,1197.4349999800324,null,,pattern 3.png,1,0,1,0,,,false,,,Question 9 - b4p3,,
16,1621691240285,22/05/2021 13:47:20,1621691238911,8,22/05/2021 21:47:18,52598,4,task-qc8j,,12905678,,3897001,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,13,1,1,Screen 1,Zone1,response_button_image,848.119999980554,null,,pattern 2.png,1,0,1,0,,,false,,,Question 10 - b3p2,,
17,1621691241531,22/05/2021 13:47:21,1621691240171,8,22/05/2021 21:47:20,52598,4,task-qc8j,,12905678,,3897001,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,14,1,1,Screen 1,Zone1,response_button_image,1252.680000034161,null,,pattern 1.png,1,0,1,0,,,false,,,Question 11 - b2p1,,
18,1621691242516,22/05/2021 13:47:22,1621691241155,8,22/05/2021 21:47:21,52598,4,task-qc8j,,12905678,,3897001,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,15,1,1,Screen 1,Zone1,response_button_image,976.5249999472871,null,,pattern 2.png,1,0,1,0,,,false,,,Question 12 - b1p2,,
19,1621691243800,22/05/2021 13:47:23,1621691242443,8,22/05/2021 21:47:22,52598,4,task-qc8j,,12905678,,3897001,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,16,1,1,Screen 1,Zone1,response_button_image,1280.2949999459088,null,,pattern 4.png,1,0,1,0,,,false,,,Question 13 - b4p4,,
20,1621691245343,22/05/2021 13:47:25,1621691243651,8,22/05/2021 21:47:23,52598,4,task-qc8j,,12905678,,3897001,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,17,1,1,Screen 1,Zone1,response_button_image,1198.7250000238419,null,,pattern 4.png,1,0,1,0,,,false,,,Question 14 - b1p4,,
21,1621691247468,22/05/2021 13:47:27,1621691246111,8,22/05/2021 21:47:26,52598,4,task-qc8j,,12905678,,3897001,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,18,1,1,Screen 1,Zone1,response_button_image,2451.479999930598,null,,pattern 4.png,1,0,1,0,,,false,,,Question 15 - b2p4,,
22,1621691249292,22/05/2021 13:47:29,1621691247931,8,22/05/2021 21:47:27,52598,4,task-qc8j,,12905678,,3897001,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,19,1,1,Screen 1,Zone1,response_button_image,1812.9499999340624,null,,pattern 5.png,1,0,1,0,,,false,,,Question 16 - b3p5,,
23,1621691250476,22/05/2021 13:47:30,1621691249123,8,22/05/2021 21:47:29,52598,4,task-qc8j,,12905678,,3897001,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,20,1,1,Screen 1,Zone1,response_button_image,1184.7800000105053,null,,pattern 3.png,1,0,1,0,,,false,,,Question 17 - b2p3,,
24,1621691267184,22/05/2021 13:47:47,1621691265827,8,22/05/2021 21:47:45,52598,4,task-qc8j,,12905678,,3897001,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,21,1,1,Screen 1,Zone1,response_button_image,16695.234999991953,null,,pattern 5.png,1,0,1,0,,,false,,,Question 18 - b4p5,,
25,1621691268628,22/05/2021 13:47:48,1621691267267,8,22/05/2021 21:47:47,52598,4,task-qc8j,,12905678,,3897001,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,22,1,1,Screen 1,Zone1,response_button_image,1424.5799999916926,null,,pattern 1.png,1,0,1,0,,,false,,,Question 19 - b3p1,,
26,1621691269782,22/05/2021 13:47:49,1621691268411,8,22/05/2021 21:47:48,52598,4,task-qc8j,,12905678,,3897001,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Military Question,4,Spreadsheet1,Spreadsheet1,23,1,1,Screen 1,Zone1,response_button_image,1137.6999999629334,null,,pattern 3.png,1,0,1,0,,,false,,,Question 20 - b1p3,,
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
