Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TimedSection,ANSWER
12,1621695838688,22/05/2021 15:03:58,1621695838172,8,22/05/2021 23:03:58,52598,4,task-qc8j,,12907310,,3897287,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x792,,Military Question,4,Spreadsheet1,Spreadsheet1,10,1,1,Screen 1,Pattern,response_button_image,3205.950000000026,null,,pattern 1.png,1,0,1,0,,,false,,,Question 7 - b1p1,,
13,1621695839766,22/05/2021 15:03:59,1621695839259,8,22/05/2021 23:03:59,52598,4,task-qc8j,,12907310,,3897287,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x792,,Military Question,4,Spreadsheet1,Spreadsheet1,11,1,1,Screen 1,Zone1,response_button_image,1063.3699999998498,null,,pattern 5.png,1,0,1,0,,,false,,,Question 8 - b2p5,,
14,1621695840662,22/05/2021 15:04:00,1621695840139,8,22/05/2021 23:04:00,52598,4,task-qc8j,,12907310,,3897287,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x792,,Military Question,4,Spreadsheet1,Spreadsheet1,12,1,1,Screen 1,Zone1,response_button_image,854.3449999997392,null,,pattern 3.png,1,0,1,0,,,false,,,Question 9 - b4p3,,
15,1621695841447,22/05/2021 15:04:01,1621695840888,8,22/05/2021 23:04:00,52598,4,task-qc8j,,12907310,,3897287,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x792,,Military Question,4,Spreadsheet1,Spreadsheet1,13,1,1,Screen 1,Zone1,response_button_image,735.5250000000524,null,,pattern 2.png,1,0,1,0,,,false,,,Question 10 - b3p2,,
16,1621695842224,22/05/2021 15:04:02,1621695841714,8,22/05/2021 23:04:01,52598,4,task-qc8j,,12907310,,3897287,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x792,,Military Question,4,Spreadsheet1,Spreadsheet1,14,1,1,Screen 1,Zone1,response_button_image,812.0949999997829,null,,pattern 1.png,1,0,1,0,,,false,,,Question 11 - b2p1,,
17,1621695842952,22/05/2021 15:04:02,1621695842438,8,22/05/2021 23:04:02,52598,4,task-qc8j,,12907310,,3897287,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x792,,Military Question,4,Spreadsheet1,Spreadsheet1,15,1,1,Screen 1,Zone1,response_button_image,702.3049999997893,null,,pattern 2.png,1,0,1,0,,,false,,,Question 12 - b1p2,,
18,1621695843841,22/05/2021 15:04:03,1621695843330,8,22/05/2021 23:04:03,52598,4,task-qc8j,,12907310,,3897287,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x792,,Military Question,4,Spreadsheet1,Spreadsheet1,16,1,1,Screen 1,Zone1,response_button_image,872.2250000000786,null,,pattern 4.png,1,0,1,0,,,false,,,Question 13 - b4p4,,
19,1621695844566,22/05/2021 15:04:04,1621695844058,8,22/05/2021 23:04:04,52598,4,task-qc8j,,12907310,,3897287,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x792,,Military Question,4,Spreadsheet1,Spreadsheet1,17,1,1,Screen 1,Zone1,response_button_image,710.1999999999971,null,,pattern 4.png,1,0,1,0,,,false,,,Question 14 - b1p4,,
20,1621695846122,22/05/2021 15:04:06,1621695845616,8,22/05/2021 23:04:05,52598,4,task-qc8j,,12907310,,3897287,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x792,,Military Question,4,Spreadsheet1,Spreadsheet1,18,1,1,Screen 1,Zone1,response_button_image,1531.9400000002934,null,,pattern 4.png,1,0,1,0,,,false,,,Question 15 - b2p4,,
21,1621695847278,22/05/2021 15:04:07,1621695846762,8,22/05/2021 23:04:06,52598,4,task-qc8j,,12907310,,3897287,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x792,,Military Question,4,Spreadsheet1,Spreadsheet1,19,1,1,Screen 1,Zone1,response_button_image,1128.549999999901,null,,pattern 5.png,1,0,1,0,,,false,,,Question 16 - b3p5,,
22,1621695848640,22/05/2021 15:04:08,1621695848127,8,22/05/2021 23:04:08,52598,4,task-qc8j,,12907310,,3897287,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x792,,Military Question,4,Spreadsheet1,Spreadsheet1,20,1,1,Screen 1,Zone1,response_button_image,1349.3549999998359,null,,pattern 3.png,1,0,1,0,,,false,,,Question 17 - b2p3,,
23,1621695851141,22/05/2021 15:04:11,1621695850638,8,22/05/2021 23:04:10,52598,4,task-qc8j,,12907310,,3897287,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x792,,Military Question,4,Spreadsheet1,Spreadsheet1,21,1,1,Screen 1,Zone1,response_button_image,2495.675000000134,null,,pattern 5.png,1,0,1,0,,,false,,,Question 18 - b4p5,,
24,1621695852188,22/05/2021 15:04:12,1621695851689,8,22/05/2021 23:04:11,52598,4,task-qc8j,,12907310,,3897287,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x792,,Military Question,4,Spreadsheet1,Spreadsheet1,22,1,1,Screen 1,Zone1,response_button_image,998.3149999998277,null,,pattern 1.png,1,0,1,0,,,false,,,Question 19 - b3p1,,
25,1621695853008,22/05/2021 15:04:13,1621695852476,8,22/05/2021 23:04:12,52598,4,task-qc8j,,12907310,,3897287,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x792,,Military Question,4,Spreadsheet1,Spreadsheet1,23,1,1,Screen 1,Zone1,response_button_image,776.5650000001187,null,,pattern 3.png,1,0,1,0,,,false,,,Question 20 - b1p3,,
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
